id,title,slug,url,ai_check,ai_notes,recommended_action
147,Hidden-Beam,hidden-beam,https://reyco.glvmarketing.ca/reyco-category/hidden-beam/,"Needs Finalization, Delete","R588 Hidden-Beam — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
159,Homeowner Chainsaws,homeowner-chainsaws,https://reyco.glvmarketing.ca/reyco-category/homeowner-chainsaws/,"Needs Finalization, Delete","R589 Homeowner Chainsaws — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
92,HS 400,hs-400,https://reyco.glvmarketing.ca/reyco-category/hs-400/,"Needs Finalization, Delete","R590 HS 400 — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",delete_301_to_parent
93,HS 500,hs-500,https://reyco.glvmarketing.ca/reyco-category/hs-500/,"Needs Finalization, Delete","R591 HS 500 — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",delete_301_to_parent
91,HS Series,hs-series,https://reyco.glvmarketing.ca/reyco-category/hs-series/,"Needs Finalization, Delete","R592 HS Series — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
143,Hydraulic Lifts,hydraulic-lifts,https://reyco.glvmarketing.ca/reyco-category/hydraulic-lifts/,"Needs Finalization, Delete","R593 Hydraulic Lifts — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
149,Hydraulic PWC Lifts,hydraulic-pwc-lifts,https://reyco.glvmarketing.ca/reyco-category/hydraulic-pwc-lifts/,"Needs Finalization, Delete","R594 Hydraulic PWC Lifts — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
145,Hydro Extreme,hydro-extreme,https://reyco.glvmarketing.ca/reyco-category/hydro-extreme/,"Needs Finalization, Delete","R595 Hydro Extreme — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
133,ICE Electronics,ice-electronics,https://reyco.glvmarketing.ca/reyco-category/ice-electronics/,"Needs Finalization, Delete","R596 ICE Electronics — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
929,Ice Fishing Electronics,ice-fishing-electronics,https://reyco.glvmarketing.ca/reyco-category/ice-fishing-electronics/,"Needs Finalization, Delete","R597 Ice Fishing Electronics — PRODUCT_CATEGORY ARCHIVE PAGE (URL pattern /reyco-category/[slug]/) — auto-generated archive for the custom Reyco product_category taxonomy. These are PROBABLY UNNECESSARY — many appear to be Lightspeed-import-derived auto-categories from product line variants (model numbers, specific product names like 'APEX 13', 'CS-2511P', 'B') that don't represent real shopping categories. AUDIT POST-PR-87+88: verify if these archive URLs render correctly OR are caught by null-guard (correct behavior = empty state if 0 products tagged). RECOMMENDATION: Aiden + Casey should review the product_category taxonomy and DELETE auto-generated junk terms (model-specific terms shouldn't be categories). Keep only real shopping categories (Pontoons, Riding Mowers, Chainsaws etc.). Reduces sitemap noise + URL surface area + confused product organization. Tag default: Needs Finalization (audit-pending after Aiden cache purge + post-PR-87+88 verification + taxonomy cleanup decision).",evaluate_redirect
